STATION,STATION_NAME,DATE,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101111,47.6,53.8,41.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101112,47.4,53.5,41.2
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101113,47.1,53.1,41.1
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101114,46.8,52.8,40.9
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101115,46.6,52.4,40.7
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101116,46.3,52.1,40.6
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101117,46.1,51.8,40.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101118,45.8,51.4,40.2
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101119,45.5,51.1,40.0
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101120,45.3,50.7,39.8
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101121,45.0,50.4,39.6
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101122,44.7,50.1,39.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101123,44.5,49.7,39.2
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101124,44.2,49.4,39.0
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101125,43.9,49.1,38.8
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101126,43.7,48.7,38.6
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101127,43.4,48.4,38.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101128,43.1,48.1,38.1
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101129,42.9,47.8,37.9
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101130,42.6,47.5,37.7
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101201,42.3,47.2,37.5
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101202,42.1,46.9,37.3
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101203,41.9,46.6,37.1
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101204,41.6,46.4,36.9
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101205,41.4,46.1,36.7
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101206,41.2,45.9,36.5
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101207,41.0,45.6,36.3
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101208,40.8,45.4,36.1
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101209,40.6,45.2,35.9
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101210,40.4,45.0,35.7
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101211,40.2,44.9,35.6
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101212,40.1,44.7,35.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101213,39.9,44.6,35.3
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101214,39.8,44.4,35.1
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101215,39.7,44.3,35.0
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101216,39.5,44.2,34.9
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101217,39.5,44.1,34.8
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101218,39.4,44.1,34.7
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101219,39.3,44.0,34.6
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101220,39.3,44.0,34.5
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101221,39.2,43.9,34.5
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101222,39.2,43.9,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101223,39.2,43.9,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101224,39.2,44.0,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101225,39.2,44.0,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101226,39.2,44.0,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101227,39.2,44.1,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101228,39.3,44.2,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101229,39.3,44.3,34.4
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101230,39.4,44.4,34.5
GHCND:USC00356750,PORTLAND WEATHER FORECAST OFFICE OR US,20101231,39.5,44.5,34.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100101,39.9,45.0,34.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100102,40.0,45.1,35.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100103,40.1,45.2,35.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100104,40.2,45.3,35.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100105,40.3,45.4,35.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100106,40.4,45.6,35.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100107,40.5,45.7,35.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100108,40.6,45.8,35.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100109,40.7,46.0,35.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100110,40.9,46.1,35.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100111,41.0,46.3,35.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100112,41.1,46.4,35.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100113,41.2,46.5,35.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100114,41.3,46.7,35.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100115,41.4,46.8,35.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100116,41.5,47.0,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100117,41.6,47.1,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100118,41.7,47.3,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100119,41.8,47.4,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100120,41.9,47.6,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100121,41.9,47.7,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100122,42.0,47.9,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100123,42.1,48.0,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100124,42.2,48.1,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100125,42.2,48.3,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100126,42.3,48.4,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100127,42.4,48.6,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100128,42.4,48.7,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100129,42.5,48.8,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100130,42.6,49.0,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100131,42.6,49.1,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100201,42.7,49.2,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100202,42.7,49.4,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100203,42.8,49.5,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100204,42.8,49.6,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100205,42.9,49.8,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100206,43.0,49.9,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100207,43.0,50.0,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100208,43.1,50.2,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100209,43.2,50.3,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100210,43.2,50.5,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100211,43.3,50.6,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100212,43.4,50.8,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100213,43.5,50.9,36.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100214,43.6,51.1,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100215,43.7,51.3,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100216,43.8,51.4,36.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100217,43.9,51.6,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100218,44.0,51.8,36.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100219,44.1,52.0,36.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100220,44.3,52.2,36.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100221,44.4,52.3,36.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100222,44.5,52.5,36.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100223,44.7,52.7,36.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100224,44.8,52.9,36.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100225,45.0,53.1,36.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100226,45.2,53.3,37.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100227,45.3,53.5,37.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100228,45.5,53.7,37.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100301,45.7,54.0,37.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100302,45.8,54.2,37.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100303,46.0,54.4,37.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100304,46.2,54.6,37.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100305,46.4,54.8,38.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100306,46.5,55.0,38.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100307,46.7,55.2,38.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100308,46.9,55.4,38.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100309,47.1,55.6,38.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100310,47.3,55.8,38.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100311,47.4,56.0,38.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100312,47.6,56.2,39.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100313,47.8,56.3,39.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100314,48.0,56.5,39.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100315,48.1,56.7,39.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100316,48.3,56.9,39.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100317,48.4,57.0,39.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100318,48.6,57.2,40.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100319,48.7,57.3,40.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100320,48.9,57.5,40.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100321,49.0,57.6,40.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100322,49.2,57.8,40.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100323,49.3,57.9,40.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100324,49.4,58.1,40.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100325,49.5,58.2,40.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100326,49.7,58.3,41.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100327,49.8,58.4,41.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100328,49.9,58.6,41.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100329,50.0,58.7,41.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100330,50.1,58.8,41.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100331,50.2,58.9,41.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100401,50.3,59.1,41.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100402,50.4,59.2,41.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100403,50.5,59.3,41.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100404,50.6,59.4,41.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100405,50.8,59.6,41.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100406,50.9,59.7,42.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100407,51.0,59.8,42.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100408,51.1,60.0,42.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100409,51.2,60.1,42.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100410,51.3,60.3,42.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100411,51.4,60.4,42.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100412,51.6,60.6,42.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100413,51.7,60.7,42.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100414,51.8,60.9,42.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100415,52.0,61.1,42.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100416,52.1,61.3,43.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100417,52.3,61.5,43.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100418,52.4,61.7,43.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100419,52.6,61.9,43.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100420,52.8,62.1,43.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100421,53.0,62.3,43.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100422,53.1,62.5,43.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100423,53.3,62.7,43.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100424,53.5,63.0,44.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100425,53.7,63.2,44.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100426,53.9,63.4,44.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100427,54.2,63.7,44.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100428,54.4,63.9,44.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100429,54.6,64.2,45.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100430,54.8,64.4,45.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100501,55.0,64.7,45.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100502,55.3,64.9,45.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100503,55.5,65.2,45.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100504,55.7,65.4,46.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100505,56.0,65.7,46.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100506,56.2,65.9,46.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100507,56.4,66.2,46.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100508,56.7,66.4,46.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100509,56.9,66.7,47.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100510,57.1,66.9,47.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100511,57.4,67.1,47.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100512,57.6,67.4,47.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100513,57.8,67.6,48.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100514,58.0,67.8,48.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100515,58.2,68.0,48.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100516,58.5,68.2,48.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100517,58.7,68.4,48.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100518,58.9,68.6,49.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100519,59.1,68.8,49.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100520,59.2,69.0,49.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100521,59.4,69.1,49.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100522,59.6,69.3,49.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100523,59.8,69.5,50.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100524,60.0,69.6,50.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100525,60.1,69.8,50.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100526,60.3,69.9,50.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100527,60.5,70.1,50.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100528,60.6,70.2,51.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100529,60.8,70.4,51.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100530,60.9,70.5,51.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100531,61.1,70.7,51.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100601,61.2,70.8,51.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100602,61.3,70.9,51.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100603,61.5,71.1,51.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100604,61.6,71.2,52.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100605,61.8,71.4,52.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100606,61.9,71.5,52.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100607,62.1,71.7,52.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100608,62.2,71.8,52.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100609,62.4,72.0,52.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100610,62.5,72.2,52.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100611,62.7,72.4,53.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100612,62.8,72.5,53.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100613,63.0,72.7,53.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100614,63.1,72.9,53.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100615,63.3,73.1,53.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100616,63.5,73.4,53.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100617,63.7,73.6,53.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100618,63.9,73.8,53.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100619,64.0,74.0,54.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100620,64.2,74.3,54.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100621,64.4,74.5,54.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100622,64.6,74.8,54.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100623,64.8,75.1,54.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100624,65.0,75.3,54.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100625,65.3,75.6,54.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100626,65.5,75.9,55.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100627,65.7,76.2,55.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100628,65.9,76.4,55.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100629,66.1,76.7,55.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100630,66.4,77.0,55.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100701,66.6,77.3,55.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100702,66.8,77.6,56.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100703,67.0,77.9,56.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100704,67.2,78.2,56.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100705,67.5,78.4,56.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100706,67.7,78.7,56.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100707,67.9,79.0,56.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100708,68.1,79.3,57.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100709,68.3,79.5,57.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100710,68.5,79.8,57.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100711,68.7,80.0,57.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100712,68.9,80.2,57.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100713,69.1,80.5,57.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100714,69.2,80.7,57.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100715,69.4,80.9,57.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100716,69.5,81.1,58.0
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100717,69.7,81.2,58.1
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100718,69.8,81.4,58.2
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100719,69.9,81.6,58.3
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100720,70.1,81.7,58.4
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100721,70.2,81.8,58.5
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100722,70.3,81.9,58.6
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100723,70.3,82.0,58.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100724,70.4,82.1,58.7
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100725,70.5,82.2,58.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100726,70.5,82.2,58.8
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100727,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100728,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100729,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100730,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100731,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100801,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100802,70.6,82.3,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100803,70.6,82.2,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100804,70.5,82.2,58.9
GHCND:USW00024229,PORTLAND INTERNATIONAL AIRPORT OR US,20100805,70.5,82.1,58.9
